date;time;temperature_F;wind_speed_mph;RH_percent;solar_radiation_W_m2;precip_inches
12/8/20;4:00 PM;78.0;2.4;12.8;80.0;*
12/8/20;4:15 PM;75.2;7.7;16.4;47.4;*
12/8/20;4:30 PM;72.0;7.0;19.9;21.2;*
12/8/20;4:45 PM;70.7;7.0;21.1;5.5;*
12/8/20;5:00 PM;70.6;4.7;19.7;0.0;*
12/8/20;5:15 PM;69.9;3.7;19.1;0.0;*
12/8/20;5:30 PM;69.1;3.6;19.7;0.0;*
12/8/20;5:45 PM;68.0;2.4;20.7;0.0;*
12/8/20;6:00 PM;66.0;1.6;22.4;0.0;*
12/8/20;6:15 PM;67.1;1.2;20.7;0.0;*
12/8/20;6:30 PM;67.1;3.6;20.5;0.0;*
12/8/20;6:45 PM;69.5;6.1;19.2;0.0;*
12/8/20;7:00 PM;68.8;7.4;20.1;0.0;*
12/8/20;7:15 PM;68.0;5.9;20.5;0.0;*
12/8/20;7:30 PM;67.6;5.0;20.5;0.0;*
12/8/20;7:45 PM;66.9;3.9;20.9;0.0;*
12/8/20;8:00 PM;66.9;4.1;20.2;0.0;*
12/8/20;8:15 PM;67.9;7.1;19.1;0.0;*
12/8/20;8:30 PM;67.4;7.4;19.3;0.0;*
12/8/20;8:45 PM;66.6;7.1;19.8;0.0;*
12/8/20;9:00 PM;66.1;6.4;20.1;0.0;*
12/8/20;9:15 PM;66.0;7.4;20.0;0.0;*
12/8/20;9:30 PM;66.0;7.8;20.1;0.0;*
12/8/20;9:45 PM;65.7;7.0;20.0;0.0;*
12/8/20;10:00 PM;65.4;5.2;20.0;0.0;*
12/8/20;10:15 PM;65.0;4.1;19.7;0.0;*
12/8/20;10:30 PM;65.0;4.2;19.6;0.0;*
12/8/20;10:45 PM;64.7;1.9;19.6;0.0;*
12/8/20;11:00 PM;61.0;1.5;23.1;0.0;*
12/8/20;11:15 PM;58.3;1.0;26.3;0.0;*
12/8/20;11:30 PM;55.9;0.1;29.0;0.0;*
12/8/20;11:45 PM;53.7;0.1;31.5;0.0;*
12/9/20;12:00 AM;52.3;0.1;32.4;0.0;*
12/9/20;12:15 AM;51.2;0.1;33.5;0.0;*
12/9/20;12:30 AM;50.6;0.1;33.6;0.0;*
12/9/20;12:45 AM;50.4;0.1;33.3;0.0;*
12/9/20;1:00 AM;48.7;0.1;36.0;0.0;*
12/9/20;1:15 AM;47.9;0.1;37.2;0.0;*
12/9/20;1:30 AM;47.7;0.1;36.6;0.0;*
12/9/20;1:45 AM;47.4;0.1;37.5;0.0;*
12/9/20;2:00 AM;47.2;0.1;36.4;0.0;*
12/9/20;2:15 AM;47.0;0.1;37.2;0.0;*
12/9/20;2:30 AM;46.0;0.1;39.5;0.0;*
12/9/20;2:45 AM;46.4;0.1;38.7;0.0;*
12/9/20;3:00 AM;47.1;0.1;39.3;0.0;*
12/9/20;3:15 AM;47.1;0.1;40.1;0.0;*
12/9/20;3:30 AM;47.2;0.1;39.5;0.0;*
12/9/20;3:45 AM;47.5;0.1;41.8;0.0;*
12/9/20;4:00 AM;47.4;0.1;40.4;0.0;*
12/9/20;4:15 AM;47.1;0.1;41.0;0.0;*
12/9/20;4:30 AM;46.6;0.1;42.5;0.0;*
12/9/20;4:45 AM;46.0;0.1;42.2;0.0;*
12/9/20;5:00 AM;44.9;0.1;44.1;0.0;*
12/9/20;5:15 AM;44.5;0.1;46.2;0.0;*
12/9/20;5:30 AM;44.0;0.1;45.7;0.0;*
12/9/20;5:45 AM;43.9;0.1;45.7;0.0;*
12/9/20;6:00 AM;43.2;0.1;46.2;0.0;*
12/9/20;6:15 AM;43.1;0.1;45.9;0.0;*
12/9/20;6:30 AM;43.3;0.1;46.6;0.0;*
12/9/20;6:45 AM;43.3;0.1;46.0;0.0;*
12/9/20;7:00 AM;43.1;0.1;46.6;0.2;*
12/9/20;7:15 AM;43.3;0.1;47.3;4.6;*
12/9/20;7:30 AM;43.6;0.1;47.1;13.7;*
12/9/20;7:45 AM;44.4;0.1;46.8;21.2;*
12/9/20;8:00 AM;45.2;0.1;46.0;32.9;*
12/9/20;8:15 AM;46.2;0.1;46.0;54.6;*
12/9/20;8:30 AM;48.3;0.1;45.0;124.2;*
12/9/20;8:45 AM;52.8;0.1;39.5;304.6;*
12/9/20;9:00 AM;56.4;0.1;37.3;350.1;*
12/9/20;9:15 AM;60.7;0.1;36.9;396.5;*
12/9/20;9:30 AM;65.3;0.1;30.6;437.6;*
12/9/20;9:45 AM;66.6;0.1;26.0;482.7;*
12/9/20;10:00 AM;66.3;1.0;24.9;511.5;*
12/9/20;10:15 AM;68.4;1.3;22.0;449.2;*
12/9/20;10:30 AM;69.3;0.8;20.5;480.2;*
12/9/20;10:45 AM;72.6;1.2;19.9;589.6;*
12/9/20;11:00 AM;74.8;1.1;18.4;624.2;*
12/9/20;11:15 AM;75.7;1.2;17.3;657.3;*
12/9/20;11:30 AM;76.2;1.9;17.4;669.8;*
12/9/20;11:45 AM;77.4;2.1;15.9;622.2;*
12/9/20;12:00 PM;78.3;1.8;15.3;664.7;*
12/9/20;12:15 PM;78.8;2.6;14.2;669.5;*
12/9/20;12:30 PM;78.1;3.0;14.3;633.5;*
12/9/20;12:45 PM;77.3;2.8;14.4;333.6;*
12/9/20;1:00 PM;77.4;3.3;15.6;603.4;*
12/9/20;1:15 PM;72.3;6.1;22.2;493.8;*
12/9/20;1:30 PM;69.8;4.4;30.5;595.3;*
12/9/20;1:45 PM;69.6;4.7;27.2;317.5;*
12/9/20;2:00 PM;67.4;3.6;30.8;219.5;*
12/9/20;2:15 PM;65.6;4.0;41.4;398.9;*
12/9/20;2:30 PM;67.0;3.4;40.9;353.7;*
12/9/20;2:45 PM;67.1;1.7;35.5;242.6;*
12/9/20;3:00 PM;69.6;1.6;28.9;334.8;*
12/9/20;3:15 PM;70.5;1.5;27.8;233.2;*
12/9/20;3:30 PM;69.6;1.3;29.9;157.9;*
12/9/20;3:45 PM;66.6;0.8;36.2;72.8;*
12/9/20;4:00 PM;65.8;2.0;36.3;63.7;*
12/9/20;4:15 PM;63.8;0.6;41.5;40.2;*
12/9/20;4:30 PM;62.1;0.3;44.1;42.8;*
12/9/20;4:45 PM;60.2;0.6;45.9;6.4;*
12/9/20;5:00 PM;58.4;0.1;45.5;0.0;*
12/9/20;5:15 PM;57.3;0.1;45.8;0.0;*
12/9/20;5:30 PM;57.5;0.1;44.7;0.0;*
12/9/20;5:45 PM;56.7;0.1;45.7;0.0;*
12/9/20;6:00 PM;55.9;0.1;45.7;0.0;*
12/9/20;6:15 PM;55.8;0.1;46.7;0.0;*
12/9/20;6:30 PM;56.0;0.1;44.9;0.0;*
12/9/20;6:45 PM;55.9;0.1;44.3;0.0;*
12/9/20;7:00 PM;55.3;0.1;44.9;0.0;*
12/9/20;7:15 PM;53.5;0.1;47.8;0.0;*
12/9/20;7:30 PM;51.7;0.1;49.2;0.0;*
12/9/20;7:45 PM;51.2;0.1;50.2;0.0;*
12/9/20;8:00 PM;50.7;0.1;53.7;0.0;*
12/9/20;8:15 PM;50.8;0.1;59.6;0.0;*
12/9/20;8:30 PM;48.5;0.1;60.4;0.0;*
12/9/20;8:45 PM;46.6;0.1;59.2;0.0;*
12/9/20;9:00 PM;45.3;0.1;58.6;0.0;*
12/9/20;9:15 PM;44.5;0.1;59.1;0.0;*
12/9/20;9:30 PM;45.4;0.1;59.7;0.0;*
12/9/20;9:45 PM;45.4;0.1;60.0;0.0;*
12/9/20;10:00 PM;45.9;0.1;63.6;0.0;*
12/9/20;10:15 PM;44.5;0.1;64.2;0.0;*
12/9/20;10:30 PM;44.4;0.1;62.6;0.0;*
12/9/20;10:45 PM;43.6;0.1;63.1;0.0;*
12/9/20;11:00 PM;43.5;0.8;64.0;0.0;*
12/9/20;11:15 PM;43.1;1.4;64.3;0.0;*
12/9/20;11:30 PM;42.6;0.1;62.0;0.0;*
12/9/20;11:45 PM;42.8;0.1;63.8;0.0;*
12/10/20;12:00 AM;44.0;0.1;63.2;0.0;*
12/10/20;12:15 AM;43.8;0.1;65.2;0.0;*
12/10/20;12:30 AM;44.7;0.1;69.9;0.0;*
12/10/20;12:45 AM;43.7;0.1;72.0;0.0;*
12/10/20;1:00 AM;43.2;0.1;73.8;0.0;*
12/10/20;1:15 AM;43.8;0.1;76.7;0.1;*
12/10/20;1:30 AM;44.7;0.4;80.9;1.0;*
12/10/20;1:45 AM;46.3;5.1;85.8;0.0;*
12/10/20;2:00 AM;47.2;3.1;87.6;0.0;*
12/10/20;2:15 AM;47.1;1.0;90.5;0.0;*
12/10/20;2:30 AM;45.2;0.5;92.1;0.0;*
12/10/20;2:45 AM;43.7;0.7;93.3;0.0;*
12/10/20;3:00 AM;42.3;0.9;93.5;0.0;*
12/10/20;3:15 AM;40.8;1.2;92.7;0.0;*
12/10/20;3:30 AM;40.8;3.6;91.8;0.0;*
12/10/20;3:45 AM;43.1;2.3;86.9;0.0;*
12/10/20;4:00 AM;42.2;1.0;84.8;0.0;*
12/10/20;4:15 AM;40.8;1.0;85.7;0.0;*
12/10/20;4:30 AM;39.7;1.4;87.6;0.0;*
12/10/20;4:45 AM;39.5;1.8;88.1;0.4;*
12/10/20;5:00 AM;40.2;0.6;89.2;2.7;*
12/10/20;5:15 AM;42.4;1.0;89.4;2.8;*
12/10/20;5:30 AM;45.2;2.8;91.2;1.8;*
12/10/20;5:45 AM;46.3;2.7;93.3;0.5;*
12/10/20;6:00 AM;45.5;2.4;94.6;0.0;*
12/10/20;6:15 AM;44.9;3.1;96.6;0.0;*
12/10/20;6:30 AM;45.2;2.2;98.3;0.4;*
12/10/20;6:45 AM;45.4;2.4;99.2;0.6;*
12/10/20;7:00 AM;45.6;2.2;99.8;2.3;*
12/10/20;7:15 AM;45.2;0.5;99.9;4.6;*
12/10/20;7:30 AM;44.7;0.6;99.9;20.9;*
12/10/20;7:45 AM;45.4;2.3;100.0;44.6;*
12/10/20;8:00 AM;45.4;3.0;100.0;78.8;*
12/10/20;8:15 AM;45.6;1.5;100.0;49.7;*
12/10/20;8:30 AM;45.3;1.1;100.0;112.7;*
12/10/20;8:45 AM;47.5;1.3;100.0;275.4;*
12/10/20;9:00 AM;49.3;1.0;97.9;322.6;*
12/10/20;9:15 AM;50.9;1.5;92.6;367.5;*
12/10/20;9:30 AM;51.8;2.2;85.3;413.2;*
12/10/20;9:45 AM;54.2;1.2;78.7;457.3;*
12/10/20;10:00 AM;55.5;2.1;72.1;496.2;*
12/10/20;10:15 AM;56.7;2.2;67.2;527.8;*
12/10/20;10:30 AM;57.3;2.2;65.7;554.8;*
12/10/20;10:45 AM;58.6;2.4;65.6;575.7;*
12/10/20;11:00 AM;60.2;3.5;62.8;596.5;*
12/10/20;11:15 AM;62.0;2.7;57.5;610.3;*
12/10/20;11:30 AM;63.1;2.9;53.3;620.1;*
12/10/20;11:45 AM;64.4;2.9;51.2;631.8;*
12/10/20;12:00 PM;65.2;3.3;48.8;632.3;*
12/10/20;12:15 PM;65.0;4.0;52.3;632.5;*
12/10/20;12:30 PM;64.1;4.5;56.1;624.8;*
12/10/20;12:45 PM;63.4;4.3;59.8;606.9;*
12/10/20;1:00 PM;62.3;4.0;64.9;592.7;*
12/10/20;1:15 PM;60.8;6.0;67.9;582.3;*
12/10/20;1:30 PM;61.2;4.3;65.7;557.9;*
12/10/20;1:45 PM;62.2;3.7;62.5;526.3;*
12/10/20;2:00 PM;63.0;3.7;60.8;487.5;*
12/10/20;2:15 PM;63.2;3.6;60.5;448.3;*
12/10/20;2:30 PM;63.0;4.0;60.3;406.1;*
12/10/20;2:45 PM;62.7;3.4;60.4;361.0;*
12/10/20;3:00 PM;62.3;3.0;61.9;315.8;*
12/10/20;3:15 PM;60.9;4.5;62.8;268.4;*
12/10/20;3:30 PM;60.4;2.9;64.5;225.9;*
12/10/20;3:45 PM;59.8;2.7;66.2;177.3;*
12/10/20;4:00 PM;58.6;2.5;69.8;125.3;*
12/10/20;4:15 PM;57.3;2.6;72.9;78.9;*
12/10/20;4:30 PM;56.0;2.2;76.5;38.6;*
12/10/20;4:45 PM;54.5;2.2;81.6;7.0;*
12/10/20;5:00 PM;53.3;4.0;86.4;0.1;*
12/10/20;5:15 PM;52.3;3.2;90.2;0.0;*
12/10/20;5:30 PM;51.4;2.1;92.9;0.0;*
12/10/20;5:45 PM;51.0;2.8;95.7;0.0;*
12/10/20;6:00 PM;50.7;1.5;97.4;0.0;*
12/10/20;6:15 PM;49.7;3.0;98.3;0.0;*
12/10/20;6:30 PM;49.2;3.4;99.3;0.0;*
12/10/20;6:45 PM;48.3;0.5;99.8;0.0;*
12/10/20;7:00 PM;47.3;0.4;100.0;0.0;*
12/10/20;7:15 PM;45.8;1.3;100.0;0.0;*
12/10/20;7:30 PM;46.0;0.9;100.0;0.0;*
12/10/20;7:45 PM;45.5;1.8;100.0;0.0;*
12/10/20;8:00 PM;44.8;2.5;100.0;0.0;*
12/10/20;8:15 PM;45.3;2.4;100.0;0.0;*
12/10/20;8:30 PM;46.0;1.1;100.0;0.2;*
12/10/20;8:45 PM;45.4;1.9;100.0;0.0;*
12/10/20;9:00 PM;44.1;0.8;100.0;0.0;*
12/10/20;9:15 PM;43.9;2.5;100.0;0.5;*
12/10/20;9:30 PM;45.7;2.1;100.0;1.1;*
12/10/20;9:45 PM;45.9;2.5;100.0;0.1;*
12/10/20;10:00 PM;45.6;1.8;100.0;0.0;*
12/10/20;10:15 PM;46.1;1.4;100.0;0.5;*
12/10/20;10:30 PM;46.9;1.5;100.0;0.2;*
12/10/20;10:45 PM;46.5;1.6;100.0;0.0;*
12/10/20;11:00 PM;46.5;1.6;100.0;0.2;*
12/10/20;11:15 PM;46.5;1.4;100.0;0.4;*
12/10/20;11:30 PM;46.4;2.0;100.0;0.4;*
12/10/20;11:45 PM;45.3;3.3;100.0;0.0;*
12/11/20;12:00 AM;44.5;3.1;100.0;0.0;*
12/11/20;12:15 AM;43.7;2.7;100.0;0.0;*
12/11/20;12:30 AM;43.8;2.1;100.0;0.4;*
12/11/20;12:45 AM;43.5;3.6;100.0;0.1;*
12/11/20;1:00 AM;43.3;3.4;100.0;0.1;*
12/11/20;1:15 AM;42.3;3.3;100.0;0.0;*
12/11/20;1:30 AM;42.3;2.2;100.0;0.3;*
12/11/20;1:45 AM;42.7;1.4;100.0;0.5;*
12/11/20;2:00 AM;42.7;1.1;100.0;0.3;*
12/11/20;2:15 AM;42.7;1.6;100.0;0.5;*
12/11/20;2:30 AM;43.1;1.5;100.0;0.4;*
12/11/20;2:45 AM;42.8;2.0;100.0;0.3;*
12/11/20;3:00 AM;42.3;0.1;100.0;0.2;*
12/11/20;3:15 AM;42.8;0.9;100.0;0.9;*
12/11/20;3:30 AM;43.7;1.0;100.0;0.9;*
12/11/20;3:45 AM;42.5;1.1;100.0;0.0;*
12/11/20;4:00 AM;42.4;0.1;100.0;0.5;*
12/11/20;4:15 AM;42.9;0.1;100.0;0.5;*
12/11/20;4:30 AM;41.4;2.1;100.0;0.0;*
12/11/20;4:45 AM;41.3;0.3;100.0;0.2;*
12/11/20;5:00 AM;41.8;0.1;100.0;0.8;*
12/11/20;5:15 AM;41.3;0.1;100.0;0.2;*
12/11/20;5:30 AM;40.3;0.1;100.0;0.1;*
12/11/20;5:45 AM;40.6;0.1;100.0;0.5;*
12/11/20;6:00 AM;40.4;0.6;100.0;0.2;*
12/11/20;6:15 AM;39.3;0.8;100.0;0.0;*
12/11/20;6:30 AM;38.5;0.3;100.0;0.0;*
12/11/20;6:45 AM;38.1;0.7;100.0;0.1;*
12/11/20;7:00 AM;37.5;0.1;100.0;0.9;*
12/11/20;7:15 AM;37.1;0.1;100.0;4.8;*
12/11/20;7:30 AM;36.8;0.1;100.0;13.0;*
12/11/20;7:45 AM;37.2;0.1;100.0;18.6;*
12/11/20;8:00 AM;38.5;0.1;100.0;48.6;*
12/11/20;8:15 AM;39.6;0.1;100.0;74.7;*
12/11/20;8:30 AM;40.2;0.1;100.0;98.1;*
12/11/20;8:45 AM;40.9;0.1;100.0;152.8;*
12/11/20;9:00 AM;41.5;0.6;100.0;127.5;*
12/11/20;9:15 AM;42.1;0.3;100.0;268.8;*
12/11/20;9:30 AM;45.2;0.1;100.0;263.6;*
12/11/20;9:45 AM;47.7;0.1;100.0;384.8;*
12/11/20;10:00 AM;47.2;0.6;100.0;147.2;*
12/11/20;10:15 AM;47.4;0.1;100.0;175.9;*
12/11/20;10:30 AM;46.7;2.8;100.0;289.5;*
12/11/20;10:45 AM;49.2;2.4;100.0;547.0;*
12/11/20;11:00 AM;51.1;3.0;96.9;332.1;*
12/11/20;11:15 AM;52.5;5.4;76.7;350.3;*
12/11/20;11:30 AM;54.4;5.7;67.5;634.5;*
12/11/20;11:45 AM;56.0;6.1;62.2;633.4;*
12/11/20;12:00 PM;56.3;7.2;59.0;635.7;*
12/11/20;12:15 PM;57.9;5.0;56.2;632.3;*
12/11/20;12:30 PM;58.7;5.6;52.5;626.7;*
12/11/20;12:45 PM;59.0;5.7;51.8;617.4;*
12/11/20;1:00 PM;59.7;6.2;49.0;601.7;*
12/11/20;1:15 PM;60.2;5.8;48.2;587.0;*
12/11/20;1:30 PM;60.6;6.1;46.3;561.1;*
12/11/20;1:45 PM;60.6;4.4;48.1;513.0;*
12/11/20;2:00 PM;61.4;4.6;40.8;472.1;*
12/11/20;2:15 PM;61.6;4.5;37.3;431.8;*
12/11/20;2:30 PM;62.3;5.1;33.8;451.9;*
12/11/20;2:45 PM;62.2;3.5;45.4;367.9;*
12/11/20;3:00 PM;61.6;3.9;49.3;308.5;*
12/11/20;3:15 PM;59.3;5.1;59.1;301.2;*
12/11/20;3:30 PM;58.8;3.6;61.4;247.3;*
12/11/20;3:45 PM;58.0;3.4;62.8;192.2;*
12/11/20;4:00 PM;57.0;4.2;64.8;140.3;*
12/11/20;4:15 PM;56.0;2.5;67.2;95.8;*
12/11/20;4:30 PM;55.0;2.1;68.3;44.1;*
12/11/20;4:45 PM;53.7;0.9;71.9;4.8;*
12/11/20;5:00 PM;52.5;2.0;75.1;0.0;*
12/11/20;5:15 PM;51.6;2.6;77.5;0.0;*
12/11/20;5:30 PM;51.2;2.1;78.1;0.0;*
12/11/20;5:45 PM;51.2;2.8;79.8;0.0;*
12/11/20;6:00 PM;51.1;3.7;82.5;0.0;*
12/11/20;6:15 PM;50.7;3.3;85.4;0.0;*
12/11/20;6:30 PM;50.5;3.1;86.1;0.0;*
12/11/20;6:45 PM;50.1;1.7;85.2;0.0;*
12/11/20;7:00 PM;49.5;1.7;85.0;0.0;*
12/11/20;7:15 PM;49.5;2.5;83.3;0.0;*
12/11/20;7:30 PM;49.6;1.8;78.4;0.0;*
12/11/20;7:45 PM;51.1;2.8;67.4;0.2;*
12/11/20;8:00 PM;55.1;3.6;48.4;0.1;*
12/11/20;8:15 PM;53.8;2.3;54.9;0.0;*
12/11/20;8:30 PM;51.6;1.5;64.3;0.0;*
12/11/20;8:45 PM;50.4;2.0;69.1;0.0;*
12/11/20;9:00 PM;50.0;1.7;71.3;0.0;*
12/11/20;9:15 PM;50.1;2.4;73.0;0.0;*
12/11/20;9:30 PM;49.5;1.7;74.5;0.0;*
12/11/20;9:45 PM;47.7;1.2;75.3;0.0;*
12/11/20;10:00 PM;46.9;0.5;77.2;0.0;*
12/11/20;10:15 PM;46.2;1.1;78.0;0.0;*
12/11/20;10:30 PM;45.3;0.7;79.8;0.0;*
12/11/20;10:45 PM;45.8;1.4;81.9;1.8;*
12/11/20;11:00 PM;47.1;1.7;79.0;1.6;*
12/11/20;11:15 PM;48.3;1.1;78.2;1.5;*
12/11/20;11:30 PM;48.6;0.8;79.0;1.6;*
12/11/20;11:45 PM;48.9;0.4;77.5;1.6;*
12/12/20;12:00 AM;50.1;0.5;71.9;1.6;*
12/12/20;12:15 AM;50.4;1.1;72.4;0.8;*
12/12/20;12:30 AM;51.0;1.6;72.4;1.0;*
12/12/20;12:45 AM;51.1;0.8;75.9;0.2;*
12/12/20;1:00 AM;51.0;0.4;83.4;0.0;*
12/12/20;1:15 AM;50.7;0.1;88.7;0.1;*
12/12/20;1:30 AM;50.5;0.1;92.1;0.3;*
12/12/20;1:45 AM;50.3;0.5;94.4;0.7;*
12/12/20;2:00 AM;50.3;0.1;96.2;1.0;*
12/12/20;2:15 AM;50.4;0.1;97.5;1.0;*
12/12/20;2:30 AM;50.6;0.1;98.7;1.0;*
12/12/20;2:45 AM;51.0;0.1;99.7;0.2;*
12/12/20;3:00 AM;51.0;0.1;100.0;0.2;*
12/12/20;3:15 AM;50.6;0.2;100.0;0.0;*
12/12/20;3:30 AM;50.9;0.1;100.0;0.1;*
12/12/20;3:45 AM;51.1;0.1;100.0;0.0;*
12/12/20;4:00 AM;51.1;0.1;100.0;0.1;*
12/12/20;4:15 AM;50.9;0.1;100.0;0.1;*
12/12/20;4:30 AM;50.9;0.1;100.0;0.2;*
12/12/20;4:45 AM;51.0;0.1;100.0;0.2;*
12/12/20;5:00 AM;51.2;0.1;100.0;0.4;*
12/12/20;5:15 AM;51.3;0.1;100.0;0.2;*
12/12/20;5:30 AM;51.2;0.1;100.0;0.4;*
12/12/20;5:45 AM;51.2;0.1;100.0;0.3;*
12/12/20;6:00 AM;51.4;0.1;100.0;0.6;*
12/12/20;6:15 AM;51.6;0.1;100.0;0.6;*
12/12/20;6:30 AM;51.5;0.1;100.0;0.4;*
12/12/20;6:45 AM;51.5;0.1;100.0;0.5;*
12/12/20;7:00 AM;51.8;0.1;100.0;1.3;*
12/12/20;7:15 AM;51.8;0.1;100.0;4.9;*
12/12/20;7:30 AM;51.9;0.1;100.0;17.0;*
12/12/20;7:45 AM;52.0;0.1;100.0;27.1;*
12/12/20;8:00 AM;52.1;0.1;100.0;50.4;*
12/12/20;8:15 AM;52.6;0.1;100.0;64.3;*
12/12/20;8:30 AM;52.6;0.1;100.0;64.5;*
12/12/20;8:45 AM;52.7;0.1;100.0;64.7;*
12/12/20;9:00 AM;53.2;0.1;100.0;145.5;*
12/12/20;9:15 AM;53.7;0.1;100.0;213.7;*
12/12/20;9:30 AM;54.9;0.1;100.0;409.2;*
12/12/20;9:45 AM;55.4;0.1;100.0;389.9;*
12/12/20;10:00 AM;55.1;0.3;100.0;161.4;*
12/12/20;10:15 AM;56.0;1.4;100.0;440.1;*
12/12/20;10:30 AM;56.3;1.7;100.0;311.9;*
12/12/20;10:45 AM;57.0;1.9;100.0;398.1;*
12/12/20;11:00 AM;57.8;1.6;100.0;405.6;*
12/12/20;11:15 AM;58.3;3.5;99.1;361.0;*
12/12/20;11:30 AM;58.8;2.7;95.5;233.1;*
12/12/20;11:45 AM;58.8;2.3;94.5;270.3;*
12/12/20;12:00 PM;58.8;3.8;93.7;211.5;*
12/12/20;12:15 PM;58.7;2.9;93.8;227.8;*
12/12/20;12:30 PM;59.3;2.0;92.4;271.6;*
12/12/20;12:45 PM;59.3;2.9;91.0;201.4;*
12/12/20;1:00 PM;59.4;2.2;91.8;180.0;*
12/12/20;1:15 PM;59.1;2.9;92.4;201.7;*
12/12/20;1:30 PM;58.9;3.4;93.0;212.0;*
12/12/20;1:45 PM;58.8;2.4;94.0;201.6;*
12/12/20;2:00 PM;59.0;2.9;93.4;206.5;*
12/12/20;2:15 PM;58.5;2.3;93.6;76.7;*
12/12/20;2:30 PM;57.7;1.6;95.5;83.6;*
12/12/20;2:45 PM;57.4;1.9;97.3;70.8;*
12/12/20;3:00 PM;57.1;1.9;99.2;30.0;*
12/12/20;3:15 PM;56.7;2.7;100.0;21.8;*
12/12/20;3:30 PM;56.5;1.6;100.0;32.1;*
12/12/20;3:45 PM;56.5;1.1;100.0;37.3;*
12/12/20;4:00 PM;56.6;1.3;100.0;62.7;*
12/12/20;4:15 PM;56.6;1.1;100.0;36.7;*
12/12/20;4:30 PM;56.2;1.4;100.0;10.3;*
12/12/20;4:45 PM;56.0;1.1;100.0;4.2;*
12/12/20;5:00 PM;55.8;0.6;100.0;0.4;*
12/12/20;5:15 PM;55.4;0.3;100.0;0.0;*
12/12/20;5:30 PM;55.3;0.1;100.0;0.0;*
12/12/20;5:45 PM;55.2;0.2;100.0;0.0;*
12/12/20;6:00 PM;55.0;0.2;100.0;0.0;*
12/12/20;6:15 PM;54.6;0.4;100.0;0.0;*
12/12/20;6:30 PM;54.2;0.6;100.0;0.0;*
12/12/20;6:45 PM;54.1;0.1;100.0;0.0;*
12/12/20;7:00 PM;53.9;0.1;100.0;0.1;*
12/12/20;7:15 PM;53.9;0.1;100.0;0.1;*
12/12/20;7:30 PM;53.7;0.1;100.0;0.0;*
12/12/20;7:45 PM;53.4;0.1;100.0;0.0;*
12/12/20;8:00 PM;53.3;0.1;100.0;0.0;*
12/12/20;8:15 PM;53.0;0.1;100.0;0.0;*
12/12/20;8:30 PM;52.9;0.1;100.0;0.0;*
12/12/20;8:45 PM;52.9;0.1;100.0;0.1;*
12/12/20;9:00 PM;52.7;0.1;100.0;0.1;*
12/12/20;9:15 PM;52.5;0.1;100.0;0.1;*
12/12/20;9:30 PM;52.6;0.1;100.0;0.2;*
12/12/20;9:45 PM;52.4;0.1;100.0;0.0;*
12/12/20;10:00 PM;52.3;0.1;100.0;0.2;*
12/12/20;10:15 PM;52.0;0.1;100.0;0.0;*
12/12/20;10:30 PM;51.6;0.1;100.0;0.0;*
12/12/20;10:45 PM;51.0;0.1;100.0;0.0;*
12/12/20;11:00 PM;50.3;0.1;100.0;0.0;*
12/12/20;11:15 PM;50.0;0.1;100.0;0.0;*
12/12/20;11:30 PM;49.6;0.1;100.0;0.0;*
12/12/20;11:45 PM;49.1;0.1;100.0;0.0;*
12/13/20;12:00 AM;48.2;0.1;100.0;0.0;*
12/13/20;12:15 AM;47.4;0.1;100.0;0.0;*
12/13/20;12:30 AM;46.4;0.1;100.0;0.0;*
12/13/20;12:45 AM;45.8;0.1;100.0;0.0;*
12/13/20;1:00 AM;45.3;0.1;100.0;0.0;*
12/13/20;1:15 AM;45.2;0.1;100.0;0.0;*
12/13/20;1:30 AM;45.5;0.1;100.0;0.0;*
12/13/20;1:45 AM;45.4;0.1;100.0;0.0;*
12/13/20;2:00 AM;45.2;0.1;100.0;0.0;*
12/13/20;2:15 AM;44.6;0.1;100.0;0.0;*
12/13/20;2:30 AM;44.7;0.1;100.0;0.3;*
12/13/20;2:45 AM;45.3;0.1;100.0;0.8;*
12/13/20;3:00 AM;44.6;0.1;100.0;0.0;*
12/13/20;3:15 AM;44.5;0.1;100.0;0.0;*
12/13/20;3:30 AM;43.7;0.1;100.0;0.0;*
12/13/20;3:45 AM;43.0;0.1;100.0;0.0;*
12/13/20;4:00 AM;42.5;0.1;100.0;0.0;*
12/13/20;4:15 AM;42.6;0.1;100.0;0.0;*
12/13/20;4:30 AM;42.6;0.1;100.0;0.0;*
12/13/20;4:45 AM;42.3;0.1;100.0;0.0;*
12/13/20;5:00 AM;42.0;0.1;100.0;0.0;*
12/13/20;5:15 AM;41.9;0.1;100.0;0.0;*
12/13/20;5:30 AM;41.7;0.1;100.0;0.0;*
12/13/20;5:45 AM;42.0;0.1;100.0;0.0;*
12/13/20;6:00 AM;42.5;0.1;100.0;0.0;*
12/13/20;6:15 AM;42.4;0.1;100.0;0.0;*
12/13/20;6:30 AM;43.2;0.1;100.0;0.0;*
12/13/20;6:45 AM;43.8;0.1;100.0;0.2;*
12/13/20;7:00 AM;44.0;0.1;100.0;1.4;*
12/13/20;7:15 AM;44.5;0.1;100.0;5.3;*
12/13/20;7:30 AM;45.0;0.1;100.0;14.2;*
12/13/20;7:45 AM;45.2;0.1;100.0;24.4;*
12/13/20;8:00 AM;45.1;0.1;100.0;35.4;*
12/13/20;8:15 AM;46.2;0.5;100.0;71.6;*
